timestamp,latitude,longitude,elevation,heart_rate
2020-06-20T08:00:02Z,51.4544960,-0.2177550,35.2,104
2020-06-20T08:00:03Z,51.4545060,-0.2177670,35.2,104
2020-06-20T08:00:04Z,51.4545200,-0.2177820,35.3,103
2020-06-20T08:00:11Z,51.4546720,-0.2179440,35.8,102
2020-06-20T08:00:14Z,51.4547340,-0.2180250,36.0,108
2020-06-20T08:00:15Z,51.4547620,-0.2180490,36.1,108
2020-06-20T08:00:18Z,51.4548190,-0.2181310,36.3,105
2020-06-20T08:00:19Z,51.4548400,-0.2181590,36.4,108
2020-06-20T08:00:20Z,51.4548590,-0.2181810,36.5,115
2020-06-20T08:00:21Z,51.4548810,-0.2182020,36.6,122
2020-06-20T08:00:22Z,51.4549000,-0.2182210,36.8,129
2020-06-20T08:00:23Z,51.4549190,-0.2182410,36.9,132
2020-06-20T08:00:31Z,51.4550200,-0.2184860,37.8,134
2020-06-20T08:00:38Z,51.4550820,-0.2187650,38.3,135
2020-06-20T08:00:42Z,51.4551150,-0.2189300,38.4,138
2020-06-20T08:00:50Z,51.4551730,-0.2192480,38.7,138
2020-06-20T08:00:57Z,51.4552440,-0.2195270,38.9,139
2020-06-20T08:01:06Z,51.4554320,-0.2194060,37.8,140
2020-06-20T08:01:16Z,51.4556070,-0.2193340,37.2,143
2020-06-20T08:01:22Z,51.4557490,-0.2194450,36.6,146
2020-06-20T08:01:29Z,51.4558870,-0.2196800,35.4,143
2020-06-20T08:01:36Z,51.4559140,-0.2199770,34.4,142
2020-06-20T08:01:43Z,51.4559470,-0.2202750,33.2,140
2020-06-20T08:01:50Z,51.4559840,-0.2205780,32.2,140
2020-06-20T08:01:57Z,51.4560430,-0.2208720,31.4,138
2020-06-20T08:02:04Z,51.4561050,-0.2211850,30.3,136
2020-06-20T08:02:11Z,51.4561300,-0.2214730,29.3,137
2020-06-20T08:02:19Z,51.4561650,-0.2217770,28.2,137
2020-06-20T08:02:22Z,51.4561740,-0.2218860,27.8,134
2020-06-20T08:02:30Z,51.4562320,-0.2221960,27.1,134
2020-06-20T08:02:39Z,51.4562580,-0.2225080,26.2,134
2020-06-20T08:02:47Z,51.4562630,-0.2228170,25.8,134
2020-06-20T08:02:52Z,51.4562700,-0.2230090,25.9,137
2020-06-20T08:03:01Z,51.4562680,-0.2233170,26.1,137
2020-06-20T08:03:09Z,51.4562570,-0.2236150,26.6,138
2020-06-20T08:03:17Z,51.4562660,-0.2239280,27.3,141
2020-06-20T08:03:25Z,51.4562650,-0.2242290,28.0,142
2020-06-20T08:03:33Z,51.4562700,-0.2245530,29.1,143
2020-06-20T08:03:41Z,51.4562600,-0.2248450,30.1,145
2020-06-20T08:03:49Z,51.4562570,-0.2251770,31.2,145
2020-06-20T08:03:58Z,51.4562810,-0.2254670,32.2,145
2020-06-20T08:04:08Z,51.4563010,-0.2257610,33.0,146
2020-06-20T08:04:17Z,51.4563240,-0.2260700,33.5,147
2020-06-20T08:04:24Z,51.4563480,-0.2263560,33.7,147
2020-06-20T08:04:31Z,51.4563440,-0.2266660,33.8,146
2020-06-20T08:04:38Z,51.4563170,-0.2269660,33.7,146
2020-06-20T08:04:45Z,51.4563090,-0.2272730,33.1,145
2020-06-20T08:04:53Z,51.4562860,-0.2276010,32.2,143
2020-06-20T08:05:00Z,51.4563190,-0.2278960,30.9,143
2020-06-20T08:05:07Z,51.4564250,-0.2281680,29.4,141
2020-06-20T08:05:14Z,51.4564670,-0.2284640,28.0,141
2020-06-20T08:05:21Z,51.4564990,-0.2287610,27.0,140
2020-06-20T08:05:29Z,51.4564970,-0.2290660,26.6,138
2020-06-20T08:05:38Z,51.4565060,-0.2293760,27.1,138
2020-06-20T08:05:47Z,51.4565230,-0.2296910,27.8,137
2020-06-20T08:05:54Z,51.4565150,-0.2299140,28.6,140
2020-06-20T08:05:59Z,51.4565090,-0.2300880,29.3,143
2020-06-20T08:06:07Z,51.4565060,-0.2303760,30.2,144
2020-06-20T08:06:10Z,51.4565030,-0.2304890,30.6,145
2020-06-20T08:06:18Z,51.4564860,-0.2308000,31.5,145
2020-06-20T08:06:26Z,51.4564630,-0.2311090,32.3,145
2020-06-20T08:06:35Z,51.4564470,-0.2314250,33.1,146
2020-06-20T08:06:42Z,51.4564090,-0.2317180,33.8,146
2020-06-20T08:06:47Z,51.4563940,-0.2319160,34.2,149
2020-06-20T08:06:56Z,51.4563620,-0.2322290,34.9,149
2020-06-20T08:07:04Z,51.4563320,-0.2325280,35.7,149
2020-06-20T08:07:14Z,51.4563260,-0.2328260,36.4,148
2020-06-20T08:07:23Z,51.4562970,-0.2331250,37.1,148
2020-06-20T08:07:31Z,51.4562660,-0.2334170,37.5,147
2020-06-20T08:07:40Z,51.4562160,-0.2337190,38.1,148
2020-06-20T08:07:49Z,51.4561550,-0.2340060,38.4,151
2020-06-20T08:07:55Z,51.4561240,-0.2342190,39.0,150
2020-06-20T08:08:04Z,51.4559450,-0.2342280,39.4,151
2020-06-20T08:08:12Z,51.4559130,-0.2345270,39.4,151
2020-06-20T08:08:20Z,51.4558790,-0.2348380,39.6,151
2020-06-20T08:08:26Z,51.4558570,-0.2350670,39.7,148
2020-06-20T08:08:34Z,51.4558440,-0.2353800,39.6,147
2020-06-20T08:08:42Z,51.4557920,-0.2356620,39.5,147
2020-06-20T08:08:52Z,51.4557650,-0.2359590,39.4,147
2020-06-20T08:09:00Z,51.4557530,-0.2362670,39.3,147
2020-06-20T08:09:08Z,51.4557330,-0.2365920,39.3,146
2020-06-20T08:09:15Z,51.4557020,-0.2369040,39.3,145
2020-06-20T08:09:21Z,51.4556620,-0.2371580,39.3,142
2020-06-20T08:09:29Z,51.4556270,-0.2374560,39.2,142
2020-06-20T08:09:36Z,51.4555900,-0.2377060,39.0,145
2020-06-20T08:09:44Z,51.4555670,-0.2380020,38.9,145
2020-06-20T08:09:51Z,51.4555500,-0.2383120,38.9,145
2020-06-20T08:09:58Z,51.4555200,-0.2386260,38.8,145
2020-06-20T08:10:05Z,51.4555100,-0.2389130,38.8,144
2020-06-20T08:10:12Z,51.4554870,-0.2392050,38.8,145
2020-06-20T08:10:20Z,51.4554730,-0.2395270,39.0,145
2020-06-20T08:10:28Z,51.4554590,-0.2398230,39.2,143
2020-06-20T08:10:36Z,51.4554420,-0.2401280,39.4,143
2020-06-20T08:10:45Z,51.4553990,-0.2404480,40.0,144
2020-06-20T08:10:50Z,51.4553460,-0.2405860,40.1,145
2020-06-20T08:10:59Z,51.4551710,-0.2406580,40.5,146
2020-06-20T08:11:07Z,51.4551320,-0.2409160,40.8,143
2020-06-20T08:11:16Z,51.4551590,-0.2412310,41.2,143
2020-06-20T08:11:24Z,51.4551780,-0.2415280,41.7,143
2020-06-20T08:11:32Z,51.4551480,-0.2417980,42.0,145
2020-06-20T08:11:41Z,51.4550490,-0.2420570,42.1,147
2020-06-20T08:11:49Z,51.4550530,-0.2423850,41.8,148
2020-06-20T08:11:56Z,51.4550630,-0.2426890,41.5,147
2020-06-20T08:12:03Z,51.4550890,-0.2429590,41.5,144
2020-06-20T08:12:11Z,51.4550310,-0.2432250,41.1,142
